BGraves,BMalzahar,BDr. Mundo,BNautilus,BLucian,RPantheon,RDraven,RBlitzcrank,RSion,RLux,RTrue
BLucian,BDarius,BSion,BVel'Koz,BSona,RXerath,RThresh,RAshe,RElise,RTeemo,RTrue
BDraven,BBraum,BTalon,BAkali,BJax,RWarwick,RFiora,RVarus,RVel'Koz,RThresh,RTrue
BJinx,BNami,BTwisted Fate,BElise,BTryndamere,RGnar,RTristana,RBrand,RKatarina,RZac,RTrue
BDiana,BRakan,BDarius,BVel'Koz,BXayah,RAzir,RRiven,RWarwick,REzreal,RBlitzcrank,RTrue
BXayah,BZed,BSkarner,BRakan,BBrand,RGnar,RBlitzcrank,RKatarina,RLee Sin,RKalista,RFalse
BSona,BCaitlyn,BAkali,BRyze,BNidalee,RBlitzcrank,RKhaZix,RFiora,RAhri,RXayah,RTrue
BTryndamere,BRakan,BAnivia,BXayah,BRekSai,RAshe,RKindred,RPantheon,RSoraka,RSwain,RFalse
BJhin,BTryndamere,BWarwick,BBard,BFizz,REkko,RBlitzcrank,RIvern,RJax,RLucian,RTrue
BAhri,BMorgana,BTristana,BBard,BWukong,RLee Sin,RVeigar,RKalista,RTeemo,RBlitzcrank,RTrue
BFizz,BVayne,BBrand,BLee Sin,BPantheon,RSona,RCaitlyn,RNunu,RKatarina,RSwain,RTrue
BUdyr,BTwitch,BCorki,BPantheon,BBraum,RGaren,RJinx,RXerath,RWarwick,RNami,RFalse
BJarvan IV,BOrianna,BTryndamere,BVayne,BThresh,RAshe,RNami,RSyndra,RMaster Yi,RKled,RFalse
BAatrox,BAshe,BThresh,BNunu,BSyndra,RDarius,RJinx,RBlitzcrank,RGragas,RAhri,RFalse
BJarvan IV,BOrianna,BTryndamere,BVayne,BThresh,RAshe,RNami,RSyndra,RMaster Yi,RKled,RFalse
BJarvan IV,BRammus,BLux,BAlistar,BJhin,RGnar,RCaitlyn,RKarma,RWarwick,ROrianna,RFalse
BAshe,BShen,BHecarim,BIllaoi,BOrianna,RUrgot,RFiora,RZyra,RMiss Fortune,RUdyr,RFalse
BGalio,BCaitlyn,BVel'Koz,BIllaoi,BLulu,RZed,RThresh,RVayne,RTryndamere,RLee Sin,RTrue
BViktor,BTeemo,BAshe,BAmumu,BBlitzcrank,ROrianna,RCaitlyn,RKindred,RLissandra,RJanna,RTrue
BXayah,BRakan,BTryndamere,BMaster Yi,BFizz,RAlistar,ROrianna,RGnar,RUdyr,RJhin,RTrue
BRakan,BOrianna,BZac,BShen,BCaitlyn,RThresh,RAnnie,RKalista,ROlaf,RShyvana,RFalse
BEzreal,BFiddlesticks,BSyndra,BHeimerdinger,BShaco,RKindred,RMorgana,RViktor,RRiven,RDraven,RTrue
BSinged,BDraven,BMorgana,BKhaZix,BOrianna,RWukong,RZiggs,RXin Zhao,RLeona,RVayne,RTrue
BTalon,BRiven,BTristana,BBlitzcrank,BVi,ROrianna,RCamille,RNocturne,RNami,RCaitlyn,RTrue
BMaokai,BSona,BLucian,BMaster Yi,BRyze,RVarus,RFiora,RZed,RVi,RBlitzcrank,RTrue
BMaster Yi,BXayah,BRakan,BKennen,BAnnie,RBrand,RIrelia,ROrianna,RVayne,RPantheon,RFalse
BGangplank,BRenekton,BKogMaw,BThresh,BLee Sin,RIllaoi,RSyndra,RVayne,RTrundle,RJanna,RFalse
BGalio,BGraves,BOrianna,BVayne,BBlitzcrank,RMorgana,RVel'Koz,RLee Sin,RTristana,RCamille,RFalse
BKhaZix,BBlitzcrank,BTaliyah,BGaren,BTristana,RThresh,RJhin,RFizz,REkko,RLee Sin,RTrue
BNasus,BVeigar,BCorki,BLucian,BMaster Yi,RKhaZix,ROrianna,RVayne,RBard,RDr. Mundo,RFalse
BWarwick,BTalon,BKennen,BLucian,BTaliyah,RJanna,RSyndra,RCaitlyn,RRenekton,RRengar,RTrue
BBard,BAhri,BVi,BTryndamere,BKogMaw,RCaitlyn,RMorgana,RGaren,RRekSai,RCassiopeia,RFalse
BLee Sin,BTryndamere,BJanna,BCassiopeia,BVayne,RTaric,RTristana,RCaitlyn,RMaokai,RQuinn,RFalse
BRenekton,BMorgana,BTaliyah,BZac,BCaitlyn,RVarus,ROrianna,RLee Sin,RNasus,RThresh,RFalse
BAkali,BTristana,BGragas,BYasuo,BNami,RGalio,RMordekaiser,RLux,RJhin,RVi,RTrue
BLeona,BCaitlyn,BGragas,BAnivia,BYasuo,RSyndra,RNasus,RTristana,RTaric,ROlaf,RFalse
BDr. Mundo,BTahm Kench,BEzreal,BAlistar,BOrianna,RKassadin,RXayah,RBard,REvelynn,RJax,RFalse
BLulu,BRenekton,BEzreal,BMalzahar,BNunu,RTwitch,RJanna,RZiggs,RWukong,RLee Sin,RTrue
BAlistar,BTwitch,BZed,BAkali,BXin Zhao,RDarius,ROrianna,RThresh,RVayne,RUdyr,RTrue
BBlitzcrank,BLucian,BRiven,BTryndamere,BOrianna,RMaster Yi,RVel'Koz,RJanna,REzreal,RRenekton,RFalse
BAshe,BTahm Kench,BNasus,BTwisted Fate,BMaster Yi,RCorki,RLee Sin,RTryndamere,RJhin,RBlitzcrank,RFalse
BJarvan IV,BOrianna,BTryndamere,BVayne,BThresh,RAshe,RNami,RSyndra,RMaster Yi,RKled,RFalse
BKalista,BThresh,BWarwick,BAnivia,BPantheon,RElise,RFiora,RTristana,RCassiopeia,RJanna,RTrue
BMaster Yi,BJinx,BRenekton,BNautilus,BOrianna,RZyra,RCaitlyn,RJax,RZed,RFiora,RTrue
BFizz,BGraves,BTwitch,BJayce,BBrand,RZed,RJax,RWarwick,RBard,RVayne,RTrue
BXayah,BFiora,BShaco,BVeigar,BLeona,RJax,RZed,RGragas,RCaitlyn,RBlitzcrank,RFalse
BTryndamere,BAnnie,BBraum,BCaitlyn,BJax,RJhin,RWukong,RSwain,RAlistar,RGnar,RTrue
BKogMaw,BEkko,BLee Sin,BSoraka,BAnnie,RMalzahar,RNunu,RTristana,RThresh,RFiora,RTrue
BNocturne,BRenekton,BJhin,BNunu,BTwisted Fate,RVayne,RAhri,RPoppy,RJayce,RKhaZix,RTrue
BCaitlyn,BFiora,BBraum,BLee Sin,BAnnie,RThresh,RMiss Fortune,RSinged,RZed,RPantheon,RTrue
BKled,BCassiopeia,BKhaZix,BCaitlyn,BThresh,RNunu,RSivir,RSion,RLux,RGnar,RTrue
BTwisted Fate,BLeona,BEvelynn,BLucian,BJayce,RAkali,RJhin,RNami,RShaco,RPantheon,RTrue
BVarus,BElise,BTryndamere,BEkko,BThresh,RJax,RViktor,RKennen,RLee Sin,RMorgana,RTrue
BVayne,BMorgana,BZiggs,BYasuo,BGragas,RSion,RThresh,RTwitch,RMaster Yi,RLeBlanc,RFalse
BKayle,BZilean,BMaster Yi,BSona,BTristana,RAmumu,RAnnie,RCaitlyn,REkko,RFiora,RTrue
BAhri,BNami,BVayne,BShen,BLee Sin,RTristana,RBlitzcrank,RFizz,RGaren,RXin Zhao,RFalse
BShyvana,BMorgana,BCaitlyn,BOlaf,BJanna,RMiss Fortune,RJhin,RZilean,RShaco,RZiggs,RFalse
BJarvan IV,BOrianna,BTryndamere,BVayne,BThresh,RAshe,RNami,RSyndra,RMaster Yi,RKled,RFalse
BJinx,BFiora,BKayle,BXerath,BJarvan IV,RSoraka,RNasus,RKhaZix,RVayne,RKarthus,RTrue
BLucian,BNidalee,BBrand,BShyvana,BTristana,RVel'Koz,RXayah,RSyndra,RLee Sin,RGragas,RTrue
BWarwick,BThresh,BGaren,BCaitlyn,BAnnie,RJhin,RNidalee,RShen,RIvern,RKarma,RFalse
BKassadin,BMalzahar,BGraves,BThresh,BTwitch,RRumble,RMorgana,RLucian,RSwain,RIvern,RTrue
BWarwick,BMalzahar,BSona,BTeemo,BLucian,RNidalee,RShen,RVel'Koz,RCaitlyn,RRekSai,RFalse
BGraves,BMorgana,BAshe,BOrianna,BShen,RSinged,RElise,RLucian,RLux,RFiddlesticks,RTrue
BFiora,BKatarina,BRammus,BEzreal,BJanna,RAnnie,RJax,RWarwick,RLucian,RLeona,RTrue
BYasuo,BMorgana,BTristana,BMaster Yi,BGalio,ROrianna,RLucian,RLeona,RJarvan IV,RPantheon,RTrue
BUdyr,BMalzahar,BAshe,BTryndamere,BBrand,RShyvana,RAkali,RRenekton,RLeona,RCaitlyn,RTrue
BAnnie,BRenekton,BKhaZix,BLucian,BLeona,RFizz,RAkali,RVayne,RMorgana,REkko,RTrue
BLulu,BVarus,BAhri,BGraves,BRenekton,RElise,RViktor,RJhin,RLeona,RIrelia,RTrue
BTryndamere,BVolibear,BEkko,BVayne,BThresh,RFizz,RMaokai,RDiana,RHecarim,REzreal,RTrue
BDraven,BZyra,BLee Sin,BFiora,BCassiopeia,RRekSai,RLulu,ROrianna,RPantheon,RLucian,RFalse
BFiora,BSyndra,BBraum,BLee Sin,BXayah,RJhin,RJarvan IV,RLeona,RYasuo,RNidalee,RTrue
BJhin,BLeona,BKled,BOrianna,BJarvan IV,RAnnie,RGangplank,RAlistar,RGragas,RVayne,RTrue
BLee Sin,BZed,BSona,BAshe,BRumble,RKhaZix,RJhin,RPantheon,RFizz,REkko,RFalse
BJhin,BLeona,BTwisted Fate,BShaco,BYasuo,RKarthus,RShen,RNocturne,RJanna,RVayne,RTrue
BAhri,BTristana,BBrand,BNidalee,BShen,RTeemo,RLee Sin,RKalista,RAnnie,RLulu,RFalse
BXayah,BNasus,BAkali,BRakan,BXin Zhao,RLee Sin,RKarma,RAshe,RCorki,RKled,RFalse
BAnivia,BHecarim,BAnnie,BCaitlyn,BSwain,RJax,RZiggs,RBlitzcrank,RTwisted Fate,RXin Zhao,RTrue
BRyze,BXin Zhao,BGangplank,BVayne,BLeona,RJhin,RLulu,RJax,ROrianna,RGnar,RTrue
BSoraka,BTristana,BRiven,BUdyr,BOrianna,RJhin,RLeona,RKhaZix,RVladimir,RGnar,RFalse
BNunu,BMiss Fortune,BLeona,BTalon,BKled,RYasuo,RJhin,RShen,ROlaf,RLee Sin,RTrue
BRakan,BVeigar,BIrelia,BZac,BJhin,RCaitlyn,RJax,RChoGath,RSwain,RBlitzcrank,RTrue
BLucian,BKassadin,BMiss Fortune,BVi,BVladimir,RKarma,RSejuani,RChoGath,RVarus,RGalio,RTrue
BZed,BMaster Yi,BVayne,BSoraka,BCorki,RLux,RRiven,RAmumu,RDraven,RLulu,RTrue
BOrianna,BZyra,BKhaZix,BDarius,BJhin,RTwisted Fate,RTrundle,RBlitzcrank,RTristana,RJax,RFalse
BSoraka,BXin Zhao,BChoGath,BCaitlyn,BTwisted Fate,RKarma,RGraves,RVayne,RSyndra,RRiven,RTrue
BNautilus,BLee Sin,BMiss Fortune,BKennen,BOrianna,RAzir,RMaster Yi,RMalphite,RLucian,RKarma,RTrue
BKassadin,BIllaoi,BGraves,BTristana,BBlitzcrank,RLulu,RCaitlyn,RGnar,RLee Sin,RBrand,RFalse
BZyra,BElise,BJinx,BEkko,BMalzahar,RYasuo,RFizz,RLee Sin,RBrand,RCaitlyn,RFalse
BAshe,BMorgana,BGraves,BPantheon,BAnivia,RLulu,RLee Sin,RChoGath,RCaitlyn,RSyndra,RFalse
BLee Sin,BKarma,BXayah,BJax,BZiggs,RAzir,RMorgana,RThresh,REzreal,RZac,RFalse
BDarius,BLux,BShaco,BXayah,BRakan,RFiddlesticks,RLucian,RJanna,RLee Sin,RGaren,RFalse
BLee Sin,BPantheon,BLucian,BJanna,BOrianna,RGaren,RAmumu,RAshe,RVel'Koz,RIllaoi,RFalse
BJarvan IV,BVayne,BRiven,BEkko,BMorgana,RBard,RVladimir,RTwitch,RKhaZix,RYasuo,RFalse
BGaren,BVel'Koz,BLee Sin,BBlitzcrank,BCaitlyn,RTristana,RRenekton,RTahm Kench,RAnivia,ROlaf,RFalse
BRekSai,BTeemo,BAhri,BVayne,BZilean,RDraven,REkko,RAlistar,RGraves,RIrelia,RTrue
BSona,BLux,BElise,BKogMaw,BIrelia,RZilean,RCaitlyn,RJax,RYasuo,RKindred,RFalse
BBlitzcrank,BCaitlyn,BTwisted Fate,BGangplank,BLee Sin,RXerath,RYorick,RDraven,RMalphite,RSoraka,RTrue
BRiven,BLee Sin,BBrand,BBard,BJinx,RRakan,RJhin,RIllaoi,RFiddlesticks,RNocturne,RTrue
BSona,BJax,BJhin,BUdyr,BOrianna,RAhri,RDiana,RGaren,RXayah,RRenekton,RFalse
BTryndamere,BVolibear,BAhri,BSion,BDraven,RAurelion Sol,RJax,RGalio,RVi,RXayah,RFalse
BXayah,BSion,BLucian,BLee Sin,BAhri,RSwain,RLeBlanc,RSona,RJax,RCaitlyn,RTrue
BHeimerdinger,BVayne,BShaco,BYasuo,BBlitzcrank,RVeigar,RGragas,RLucian,RBraum,RIllaoi,RFalse
BTristana,BLee Sin,BBrand,BGalio,BSoraka,RMordekaiser,RThresh,RElise,RVeigar,RJhin,RFalse
BMorgana,BCaitlyn,BAkali,BPantheon,BJax,RJhin,RKennen,RYasuo,RLee Sin,RLulu,RTrue
BMaster Yi,BYasuo,BZed,BKarma,BMalphite,RRiven,RXin Zhao,RMiss Fortune,RThresh,RShyvana,RFalse
BMorgana,BKarma,BJax,BTwitch,BXin Zhao,RYasuo,RDiana,RVayne,RZilean,RMaster Yi,RTrue
BZed,BMaster Yi,BVayne,BSoraka,BCorki,RLux,RRiven,RAmumu,RDraven,RLulu,RTrue
BOrianna,BZyra,BKhaZix,BDarius,BJhin,RTwisted Fate,RTrundle,RBlitzcrank,RTristana,RJax,RFalse
BDarius,BLux,BBard,BTwitch,BXin Zhao,RLee Sin,RZed,RMaokai,RVayne,RSoraka,RTrue
BZed,BMaster Yi,BVayne,BSoraka,BCorki,RLux,RRiven,RAmumu,RDraven,RLulu,RTrue
BJhin,BAlistar,BPantheon,BElise,BYasuo,RGragas,RFizz,RVayne,RSoraka,RShaco,RTrue
BJax,BSoraka,BTristana,BDiana,BLucian,RPoppy,RVayne,RJanna,RNocturne,RAnivia,RFalse
BVi,BNasus,BVeigar,BVayne,BSoraka,RThresh,RLux,RCaitlyn,RKled,RGragas,RFalse
BDarius,BCassiopeia,BWarwick,BBlitzcrank,BVarus,RVayne,RSoraka,RVeigar,RJax,RWukong,RFalse
BDraven,BThresh,BIrelia,BLux,BTryndamere,RMorgana,RAatrox,RGangplank,RVayne,RJanna,RFalse
BAshe,BJayce,BSyndra,BLulu,BMaster Yi,RJax,RSona,RSivir,RTeemo,RFizz,RTrue
BLux,BXin Zhao,BNasus,BSoraka,BDraven,RTwitch,RThresh,RDarius,ROrianna,RAmumu,RFalse
BFiora,BGragas,BAshe,BNami,BZed,RGalio,RVayne,RSoraka,RGraves,RSinged,RTrue
BTryndamere,BMaster Yi,BTristana,BSoraka,BMalzahar,RLulu,RZed,RVayne,RAnnie,RLee Sin,RTrue
BZed,BVayne,BJanna,BJayce,BJax,RTeemo,RBrand,RJhin,RTaric,RVi,RTrue
BFiora,BAkali,BRekSai,BVayne,BSoraka,RYasuo,RJax,RSejuani,RNautilus,RJhin,RTrue
BGangplank,BZac,BLux,BVayne,BSoraka,RJinx,RWukong,RAhri,RGalio,RSejuani,RFalse
BKatarina,BNasus,BSoraka,BCaitlyn,BLee Sin,RRenekton,RTwisted Fate,RVayne,RJanna,RJarvan IV,RTrue
BJax,BMaokai,BVarus,BTryndamere,BAhri,RKatarina,RYasuo,RNautilus,RVayne,RSoraka,RTrue
BBrand,BNunu,BRiven,BMorgana,BLucian,RWarwick,RVayne,RSoraka,REkko,RRenekton,RTrue
BDarius,BLux,BBard,BTwitch,BXin Zhao,RLee Sin,RZed,RMaokai,RVayne,RSoraka,RTrue
BZed,BMaster Yi,BVayne,BSoraka,BCorki,RLux,RRiven,RAmumu,RDraven,RLulu,RTrue
BJhin,BAlistar,BPantheon,BElise,BYasuo,RGragas,RFizz,RVayne,RSoraka,RShaco,RTrue
BJax,BSoraka,BTristana,BDiana,BLucian,RPoppy,RVayne,RJanna,RNocturne,RAnivia,RFalse
BVi,BNasus,BVeigar,BVayne,BSoraka,RThresh,RLux,RCaitlyn,RKled,RGragas,RFalse
BDarius,BCassiopeia,BWarwick,BBlitzcrank,BVarus,RVayne,RSoraka,RVeigar,RJax,RWukong,RFalse
BDraven,BThresh,BIrelia,BLux,BTryndamere,RMorgana,RAatrox,RGangplank,RVayne,RJanna,RFalse
BAshe,BJayce,BSyndra,BLulu,BMaster Yi,RJax,RSona,RSivir,RTeemo,RFizz,RTrue
BLux,BXin Zhao,BNasus,BSoraka,BDraven,RTwitch,RThresh,RDarius,ROrianna,RAmumu,RFalse
BFiora,BGragas,BAshe,BNami,BZed,RGalio,RVayne,RSoraka,RGraves,RSinged,RTrue
BTryndamere,BMaster Yi,BTristana,BSoraka,BMalzahar,RLulu,RZed,RVayne,RAnnie,RLee Sin,RTrue
BZed,BVayne,BJanna,BJayce,BJax,RTeemo,RBrand,RJhin,RTaric,RVi,RTrue
BFiora,BAkali,BRekSai,BVayne,BSoraka,RYasuo,RJax,RSejuani,RNautilus,RJhin,RTrue
BGangplank,BZac,BLux,BVayne,BSoraka,RJinx,RWukong,RAhri,RGalio,RSejuani,RFalse
BKatarina,BNasus,BSoraka,BCaitlyn,BLee Sin,RRenekton,RTwisted Fate,RVayne,RJanna,RJarvan IV,RTrue
BJax,BMaokai,BVarus,BTryndamere,BAhri,RKatarina,RYasuo,RNautilus,RVayne,RSoraka,RTrue
BBrand,BNunu,BRiven,BMorgana,BLucian,RWarwick,RVayne,RSoraka,REkko,RRenekton,RTrue
BRiven,BNunu,BAnnie,BMorgana,BJhin,RJinx,RLulu,RAhri,RYorick,RMaster Yi,RTrue
BAhri,BRiven,BJarvan IV,BAshe,BZyra,RQuinn,RDraven,RZilean,RAatrox,RNunu,RFalse
BAshe,BThresh,BTeemo,BAhri,BNunu,RAnivia,RVayne,RShyvana,RBlitzcrank,RLee Sin,RFalse
BCaitlyn,BKassadin,BBrand,BRenekton,BLee Sin,RSinged,RNunu,RLux,RJhin,RAhri,RTrue
BVel'Koz,BTwisted Fate,BYasuo,BRengar,BJhin,RGnar,ROrianna,RLeona,RVayne,RKhaZix,RFalse
BZed,BMaster Yi,BVayne,BSoraka,BCorki,RLux,RRiven,RAmumu,RDraven,RLulu,RTrue
BMaster Yi,BSoraka,BTwitch,BGnar,BCorki,RTristana,RVeigar,RZilean,RTrundle,RGaren,RFalse
BRiven,BAlistar,BVayne,BCorki,BShyvana,RDiana,RMiss Fortune,RThresh,RJax,RMalzahar,RFalse
BWarwick,BFizz,BJinx,BNami,BRiven,RLucian,RXin Zhao,RCorki,RGaren,RSoraka,RFalse
BRiven,BTwitch,BWarwick,BTalon,BSona,RLucian,RVel'Koz,RMalzahar,RShen,RXin Zhao,RFalse
BKindred,BTrundle,BCaitlyn,BBrand,BLux,REvelynn,RSyndra,RTahm Kench,RZed,RTristana,RTrue
BCaitlyn,BVeigar,BJax,BKatarina,BMalphite,RTaric,RWukong,RGraves,RFizz,RJinx,RFalse
BAhri,BShen,BKhaZix,BTwitch,BTaric,RMalphite,RBrand,RDiana,RRengar,RAshe,RTrue
BLux,BCaitlyn,BAhri,BKarthus,BDarius,RNidalee,RVarus,RGnar,RGalio,RTrundle,RTrue
BIllaoi,BTristana,BGraves,BZyra,BHeimerdinger,ROlaf,RCorki,RGnar,RVayne,RMalphite,RFalse
BVayne,BRammus,BThresh,BLeBlanc,BXin Zhao,RVladimir,RKled,RHecarim,RLucian,RZilean,RTrue
BBlitzcrank,BKled,BHecarim,BGangplank,BJhin,RDraven,RNidalee,RVladimir,RAhri,RMorgana,RFalse
BRiven,BIllaoi,BMiss Fortune,BDiana,BVladimir,RLux,RTristana,RPantheon,RRekSai,RCassiopeia,RFalse
BJhin,BKarma,BVi,BLissandra,BRenekton,RQuinn,RFizz,RNasus,RCaitlyn,RBlitzcrank,RTrue
BChoGath,BRenekton,BKhaZix,BLucian,BThresh,RMorgana,RRammus,RVayne,RTwitch,RMalphite,RTrue
BSyndra,BNasus,BVi,BJinx,BKarma,RTwisted Fate,RGraves,RZyra,RAshe,RVladimir,RFalse
BMalzahar,BBraum,BVayne,BYasuo,BAmumu,RHecarim,RFiora,RJinx,RKarma,RZiggs,RTrue
BAatrox,BTristana,BKarma,BLee Sin,BZed,RJinx,RSejuani,RGraves,RFiddlesticks,ROrianna,RTrue
BMaster Yi,BRenekton,BFizz,BAshe,BThresh,RZiggs,RLucian,RBraum,RTeemo,RVi,RFalse
BJinx,BKarma,BAnnie,BPantheon,BNunu,RShaco,RGangplank,RTwitch,RIllaoi,RBrand,RFalse
BHecarim,BGaren,BMalzahar,BJinx,BRakan,RMorgana,RJhin,RTalon,RTeemo,RFiddlesticks,RFalse
BXayah,BKhaZix,BRakan,BPantheon,BKennen,RMalzahar,RJarvan IV,RJhin,RYasuo,RElise,RFalse
BJinx,BKarma,BWarwick,BLissandra,BCorki,RKled,RViktor,RMorgana,RJhin,ROlaf,RFalse
BZed,BVolibear,BGragas,BJinx,BNami,RKennen,RLee Sin,RRiven,RRakan,RTwitch,RFalse
BGragas,BLucian,BBraum,BGaren,BXerath,RCaitlyn,RLux,RMalphite,RLeona,RKhaZix,RFalse
BYasuo,BTristana,BMaster Yi,BThresh,BTwisted Fate,RRiven,RShyvana,RRyze,RCaitlyn,RAlistar,RFalse
BVladimir,BMalzahar,BTristana,BLeona,BWarwick,RCaitlyn,RChoGath,RSion,RThresh,RAnnie,RTrue
BTristana,BGaren,BSona,BElise,BSyndra,RGangplank,RUdyr,RKennen,RXayah,RTwitch,RFalse
BMaokai,BThresh,BQuinn,BKarma,BTwitch,RZyra,RLucian,RLeBlanc,RJayce,RDiana,RFalse
BIvern,BFizz,BTwitch,BLeona,BRekSai,RNami,RCamille,RZed,RLucian,RLee Sin,RTrue
BSinged,BSkarner,BLucian,BAlistar,BAnnie,RNami,ROlaf,RGragas,RXayah,RDarius,RFalse
BThresh,BTryndamere,BVayne,BZiggs,BRiven,RMorgana,RGaren,RIvern,ROrianna,RVarus,RFalse
BJarvan IV,BFiora,BFizz,BTaric,BVarus,RRumble,RRiven,RViktor,RSona,RCaitlyn,RTrue
BTristana,BZac,BEkko,BLulu,BGnar,RZed,RJhin,RVladimir,RRumble,RSona,RFalse
BRumble,BJhin,BVel'Koz,BAnnie,BDarius,RLux,RThresh,RCaitlyn,RAatrox,RVladimir,RFalse
BFiora,BDraven,BCassiopeia,BTaric,BMaster Yi,RTryndamere,RBrand,RVi,RXayah,RLulu,RTrue
BMaster Yi,BRakan,BXayah,BAmumu,BAnnie,RLux,RAlistar,REvelynn,RTryndamere,RTristana,RTrue
BLucian,BAmumu,BZyra,BTryndamere,BAshe,REzreal,RNami,RViktor,RIrelia,RLee Sin,RFalse
BThresh,BTryndamere,BVayne,BZiggs,BRiven,RMorgana,RGaren,RIvern,ROrianna,RVarus,RFalse
BSona,BAnnie,BJhin,BTryndamere,BSejuani,RKogMaw,RZac,RLeBlanc,RAkali,RLeona,RFalse
BTryndamere,BMaokai,BNami,BDraven,BEkko,RLux,RJax,RXayah,RMalzahar,RRammus,RFalse
BAkali,BPoppy,BTristana,BAmumu,BGnar,RFiora,RMiss Fortune,ROlaf,RRakan,RGalio,RTrue
BFiora,BNami,BJhin,BOrianna,BLee Sin,RRenekton,RAhri,RAshe,REkko,RNautilus,RFalse
BBrand,BTryndamere,BVi,BXayah,BAkali,RAhri,RBard,RLucian,RPantheon,RMaokai,RFalse
BMorgana,BVayne,BDiana,BTryndamere,BMaokai,RSyndra,RSejuani,RNautilus,RTalon,RKogMaw,RFalse
BRenekton,BWarwick,BLulu,BEzreal,BOrianna,RShyvana,RSona,RDraven,RAkali,RDarius,RTrue
BCaitlyn,BJanna,BAatrox,BMorgana,BAnnie,RTryndamere,RNunu,RJhin,RRyze,RKarma,RTrue
BMaster Yi,BRakan,BXayah,BAmumu,BAnnie,RLux,RAlistar,REvelynn,RTryndamere,RTristana,RTrue
BLucian,BAmumu,BZyra,BTryndamere,BAshe,REzreal,RNami,RViktor,RIrelia,RLee Sin,RFalse
BThresh,BTryndamere,BVayne,BZiggs,BRiven,RMorgana,RGaren,RIvern,ROrianna,RVarus,RFalse
BAhri,BDr. Mundo,BBlitzcrank,BWarwick,BJinx,RPantheon,RVeigar,RThresh,RLucian,RLee Sin,RFalse
BCassiopeia,BVolibear,BJanna,BVel'Koz,BEzreal,RTeemo,RLulu,RXin Zhao,RSyndra,RTristana,RFalse
BCaitlyn,BMalzahar,BRekSai,BShen,BZed,RAnnie,RTahm Kench,RSivir,RTryndamere,RJax,RTrue
BOlaf,BLucian,BTwitch,BThresh,BSwain,RYasuo,RTryndamere,RMorgana,RGragas,RCaitlyn,RTrue
BAhri,BTryndamere,BZyra,BEzreal,BWarwick,RNocturne,RLucian,RNautilus,ROrianna,RSwain,RFalse
BJarvan IV,BEzreal,BVayne,BLux,BTryndamere,RGnar,RWarwick,RJinx,RLeona,RAhri,RTrue
BXin Zhao,BLucian,BBraum,BRiven,BKogMaw,RLeBlanc,RSkarner,REkko,RCaitlyn,RJanna,RFalse
BAhri,BPantheon,BGragas,BBraum,BJinx,ROrianna,RSejuani,RTaric,RTwitch,RTryndamere,RTrue
BKalista,BKindred,BAzir,BRumble,BBlitzcrank,RFiora,RThresh,RJhin,RVladimir,RJax,RFalse
BLucian,BLeona,BAnnie,BFiora,BSejuani,RMaokai,RFizz,RNasus,RBraum,RDraven,RTrue
BChoGath,BTwitch,BEkko,BRekSai,BThresh,RAshe,RLux,RIvern,RBard,RTryndamere,RTrue
BSoraka,BUdyr,BKalista,BGnar,BDiana,RLeona,RCaitlyn,RVladimir,RWukong,RFiora,RTrue
BVarus,BRiven,BVeigar,BTryndamere,BWarwick,RLeBlanc,RJayce,RZyra,RTrundle,RDraven,RFalse
BDraven,BLeona,BVladimir,BLee Sin,BJax,RMorgana,RMalphite,ROrianna,RRiven,RLucian,RTrue
BMorgana,BVayne,BDarius,BElise,BLux,RWukong,RAnivia,RSwain,RLucian,RThresh,RFalse
BXin Zhao,BKennen,BVladimir,BGalio,BMiss Fortune,RThresh,RDraven,RAhri,RTeemo,RJax,RFalse
BDraven,BSona,BZac,BRiven,BAhri,RBard,RLeBlanc,RWarwick,RFiora,RTristana,RFalse
BJax,BJarvan IV,BJhin,BShen,BTaliyah,RAmumu,RAhri,RTryndamere,RLeona,RDraven,RFalse
BCaitlyn,BSoraka,BJax,BVeigar,BVolibear,RRumble,RXayah,RAkali,RRiven,RThresh,RTrue
BSona,BWukong,BVayne,BBrand,BKindred,RJhin,RVeigar,RDarius,RElise,RJanna,RTrue
BKennen,BBlitzcrank,BLee Sin,BAkali,BLucian,RVayne,RZiggs,RNami,RAmumu,RNasus,RFalse
BThresh,BTryndamere,BVayne,BZiggs,BRiven,RMorgana,RGaren,RIvern,ROrianna,RVarus,RFalse
BZyra,BNasus,BKassadin,BDraven,BJax,RThresh,RJinx,RKennen,RMaster Yi,RZiggs,RFalse
BRiven,BTwitch,BZiggs,BDr. Mundo,BSoraka,RRengar,RMorgana,REzreal,RShen,RBrand,RFalse
BNunu,BRumble,BKassadin,BJinx,BKarma,RThresh,RJhin,ROlaf,RVladimir,RCamille,RTrue
BBraum,BJinx,BElise,BZiggs,BShaco,RAhri,RRenekton,RLee Sin,RAshe,RLux,RFalse
BTwitch,BRakan,BNocturne,BZiggs,BRiven,RAnnie,RYasuo,RThresh,RLucian,RElise,RFalse
BXayah,BTryndamere,BElise,BZiggs,BBrand,RThresh,RVi,RYorick,RKogMaw,RKatarina,RFalse
BKindred,BSwain,BCaitlyn,BBlitzcrank,BTryndamere,RTaliyah,RSejuani,RNami,RDraven,RVayne,RFalse
BTalon,BDarius,BSoraka,BCaitlyn,BJax,RWarwick,RBraum,RLucian,RLeBlanc,RTryndamere,RFalse
